ITTER107;Territorio;TIPO_DATO15;Funzioni biometriche;SEXISTAT1;Sesso;ETA1;Età e classi di età;TIME;Seleziona periodo;Value;Flag Codes;Flags
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y75-79;75-79 anni;2002;2002;238.29993;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y75-79;75-79 anni;2003;2003;240.90705;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y75-79;75-79 anni;2004;2004;224.17903;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y75-79;75-79 anni;2005;2005;221.30949;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y75-79;75-79 anni;2006;2006;211.70107;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y75-79;75-79 anni;2007;2007;208.64491;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y75-79;75-79 anni;2008;2008;206.40297;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y75-79;75-79 anni;2009;2009;202.46734;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y75-79;75-79 anni;2010;2010;193.13189;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y75-79;75-79 anni;2011;2011;189.72605;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y75-79;75-79 anni;2012;2012;186.36339;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y75-79;75-79 anni;2013;2013;177.31874;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y75-79;75-79 anni;2014;2014;171.52695;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y75-79;75-79 anni;2015;2015;175.90326;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y75-79;75-79 anni;2016;2016;166.13633;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y75-79;75-79 anni;2017;2017;171.15173;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y75-79;75-79 anni;2018;2018;167.5462;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y75-79;75-79 anni;2019;2019;163.79715;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y75-79;75-79 anni;2020;2020;193.29955;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y100-104;100-104 anni;1974;1974;981.28264;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y100-104;100-104 anni;1975;1975;984.38012;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y100-104;100-104 anni;1976;1976;983.45187;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y100-104;100-104 anni;1977;1977;982.24577;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y100-104;100-104 anni;1978;1978;980.55084;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y100-104;100-104 anni;1979;1979;980.60597;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y100-104;100-104 anni;1980;1980;982.41115;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y100-104;100-104 anni;1981;1981;979.36118;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y100-104;100-104 anni;1982;1982;976.64568;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y100-104;100-104 anni;1983;1983;980.96251;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y100-104;100-104 anni;1984;1984;974.62627;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y100-104;100-104 anni;1985;1985;977.56494;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y100-104;100-104 anni;1986;1986;974.36773;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y100-104;100-104 anni;1987;1987;970.90317;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y100-104;100-104 anni;1988;1988;970.05999;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y100-104;100-104 anni;1989;1989;967.37634;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y100-104;100-104 anni;1990;1990;967.66891;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y100-104;100-104 anni;1991;1991;967.31473;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y100-104;100-104 anni;1992;1992;962.00705;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y100-104;100-104 anni;1993;1993;962.82502;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y100-104;100-104 anni;1994;1994;963.15828;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y100-104;100-104 anni;1995;1995;959.63588;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y100-104;100-104 anni;1996;1996;957.62935;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y100-104;100-104 anni;1997;1997;959.49222;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y100-104;100-104 anni;1998;1998;961.44091;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y100-104;100-104 anni;1999;1999;957.49043;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y100-104;100-104 anni;2000;2000;955.3401;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y100-104;100-104 anni;2001;2001;949.85919;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y100-104;100-104 anni;2002;2002;941.97453;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y100-104;100-104 anni;2003;2003;960.51617;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y100-104;100-104 anni;2004;2004;944.85607;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y100-104;100-104 anni;2005;2005;959.13008;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y100-104;100-104 anni;2006;2006;949.27284;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y100-104;100-104 anni;2007;2007;954.29592;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y100-104;100-104 anni;2008;2008;956.75202;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y100-104;100-104 anni;2009;2009;956.21553;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y100-104;100-104 anni;2010;2010;957.10961;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y100-104;100-104 anni;2011;2011;956.14179;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y100-104;100-104 anni;2012;2012;966.37809;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y100-104;100-104 anni;2013;2013;966.23039;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y100-104;100-104 anni;2014;2014;953.41162;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y100-104;100-104 anni;2015;2015;965.58255;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y100-104;100-104 anni;2016;2016;950.17188;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y100-104;100-104 anni;2017;2017;953.45422;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y100-104;100-104 anni;2018;2018;944.26149;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y100-104;100-104 anni;2019;2019;949.06891;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y100-104;100-104 anni;2020;2020;967.27876;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y100-104;100-104 anni;1974;1974;981.12763;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y100-104;100-104 anni;1975;1975;983.95791;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y100-104;100-104 anni;1976;1976;982.90624;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y100-104;100-104 anni;1977;1977;980.44845;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y100-104;100-104 anni;1978;1978;977.37719;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y100-104;100-104 anni;1979;1979;976.68193;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y100-104;100-104 anni;1980;1980;978.89357;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y100-104;100-104 anni;1981;1981;974.56735;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y100-104;100-104 anni;1982;1982;976.60541;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y100-104;100-104 anni;1983;1983;981.53111;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y100-104;100-104 anni;1984;1984;975.33843;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y100-104;100-104 anni;1985;1985;976.85433;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y100-104;100-104 anni;1986;1986;973.37123;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y100-104;100-104 anni;1987;1987;968.17171;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y100-104;100-104 anni;1988;1988;966.65045;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y100-104;100-104 anni;1989;1989;961.66281;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y100-104;100-104 anni;1990;1990;963.18384;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y100-104;100-104 anni;1991;1991;962.55419;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y100-104;100-104 anni;1992;1992;955.57867;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y100-104;100-104 anni;1993;1993;955.74371;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y100-104;100-104 anni;1994;1994;956.43976;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y100-104;100-104 anni;1995;1995;953.09436;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y100-104;100-104 anni;1996;1996;950.07343;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y100-104;100-104 anni;1997;1997;952.00779;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y100-104;100-104 anni;1998;1998;952.93468;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y100-104;100-104 anni;1999;1999;948.14152;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y100-104;100-104 anni;2000;2000;942.35002;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y100-104;100-104 anni;2001;2001;934.30103;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y100-104;100-104 anni;2002;2002;936.90133;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y100-104;100-104 anni;2003;2003;953.22295;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y100-104;100-104 anni;2004;2004;933.0569;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y100-104;100-104 anni;2005;2005;950.10649;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y100-104;100-104 anni;2006;2006;939.60632;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y100-104;100-104 anni;2007;2007;944.90689;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y100-104;100-104 anni;2008;2008;946.48708;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y100-104;100-104 anni;2009;2009;943.43731;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y100-104;100-104 anni;2010;2010;940.18696;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y100-104;100-104 anni;2011;2011;939.52142;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y100-104;100-104 anni;2012;2012;954.48129;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y100-104;100-104 anni;2013;2013;950.31962;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y100-104;100-104 anni;2014;2014;939.97878;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y100-104;100-104 anni;2015;2015;950.10735;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y100-104;100-104 anni;2016;2016;928.35825;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y100-104;100-104 anni;2017;2017;934.06615;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y100-104;100-104 anni;2018;2018;925.8528;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y100-104;100-104 anni;2019;2019;931.49213;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y100-104;100-104 anni;2020;2020;954.00364;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y100-104;100-104 anni;1974;1974;981.06754;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y100-104;100-104 anni;1975;1975;983.81005;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y100-104;100-104 anni;1976;1976;982.71601;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y100-104;100-104 anni;1977;1977;979.89775;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y100-104;100-104 anni;1978;1978;976.48146;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y100-104;100-104 anni;1979;1979;975.65103;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y100-104;100-104 anni;1980;1980;977.99247;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y100-104;100-104 anni;1981;1981;973.33919;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y100-104;100-104 anni;1982;1982;976.59097;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y100-104;100-104 anni;1983;1983;981.75828;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y100-104;100-104 anni;1984;1984;975.64377;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y100-104;100-104 anni;1985;1985;976.59307;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y100-104;100-104 anni;1986;1986;973.00595;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y100-104;100-104 anni;1987;1987;967.21238;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y100-104;100-104 anni;1988;1988;965.47582;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y100-104;100-104 anni;1989;1989;959.82086;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y100-104;100-104 anni;1990;1990;961.66524;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y100-104;100-104 anni;1991;1991;960.93242;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y100-104;100-104 anni;1992;1992;953.41559;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y100-104;100-104 anni;1993;1993;953.4289;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y100-104;100-104 anni;1994;1994;954.17114;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y100-104;100-104 anni;1995;1995;950.88633;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y100-104;100-104 anni;1996;1996;947.54325;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y100-104;100-104 anni;1997;1997;949.46551;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y100-104;100-104 anni;1998;1998;950.20867;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y100-104;100-104 anni;1999;1999;945.04657;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y100-104;100-104 anni;2000;2000;938.2751;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y100-104;100-104 anni;2001;2001;929.51743;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y100-104;100-104 anni;2002;2002;935.14672;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y100-104;100-104 anni;2003;2003;950.80556;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y100-104;100-104 anni;2004;2004;929.10039;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y100-104;100-104 anni;2005;2005;947.15766;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y100-104;100-104 anni;2006;2006;936.33505;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y100-104;100-104 anni;2007;2007;941.76916;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y100-104;100-104 anni;2008;2008;943.20522;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y100-104;100-104 anni;2009;2009;939.45734;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y100-104;100-104 anni;2010;2010;935.102;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y100-104;100-104 anni;2011;2011;934.22006;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y100-104;100-104 anni;2012;2012;950.56811;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y100-104;100-104 anni;2013;2013;945.2286;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y100-104;100-104 anni;2014;2014;935.35239;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y100-104;100-104 anni;2015;2015;945.13622;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y100-104;100-104 anni;2016;2016;921.17585;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y100-104;100-104 anni;2017;2017;927.78996;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y100-104;100-104 anni;2018;2018;919.12689;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y100-104;100-104 anni;2019;2019;925.14639;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;2;femmine;Y100-104;100-104 anni;2020;2020;949.91471;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y105-109;105-109 anni;1974;1974;997.25151;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y105-109;105-109 anni;1975;1975;997.90723;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y105-109;105-109 anni;1976;1976;997.76332;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y105-109;105-109 anni;1977;1977;997.51956;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y105-109;105-109 anni;1978;1978;997.15439;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y105-109;105-109 anni;1979;1979;997.19345;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y105-109;105-109 anni;1980;1980;997.5747;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y105-109;105-109 anni;1981;1981;996.87551;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y105-109;105-109 anni;1982;1982;996.35391;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y105-109;105-109 anni;1983;1983;997.33186;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y105-109;105-109 anni;1984;1984;995.93674;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y105-109;105-109 anni;1985;1985;996.58496;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y105-109;105-109 anni;1986;1986;995.86152;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y105-109;105-109 anni;1987;1987;995.06663;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y105-109;105-109 anni;1988;1988;994.87927;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y105-109;105-109 anni;1989;1989;994.19552;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y105-109;105-109 anni;1990;1990;994.26324;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y105-109;105-109 anni;1991;1991;994.19172;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y105-109;105-109 anni;1992;1992;992.74479;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y105-109;105-109 anni;1993;1993;992.89374;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y105-109;105-109 anni;1994;1994;993.00702;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y105-109;105-109 anni;1995;1995;992.13601;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y105-109;105-109 anni;1996;1996;991.53272;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y105-109;105-109 anni;1997;1997;992.00761;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y105-109;105-109 anni;1998;1998;992.53893;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y105-109;105-109 anni;1999;1999;991.44016;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y105-109;105-109 anni;2000;2000;990.83072;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y105-109;105-109 anni;2001;2001;989.17523;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y105-109;105-109 anni;2002;2002;989.81407;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y105-109;105-109 anni;2003;2003;994.60718;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y105-109;105-109 anni;2004;2004;990.86532;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y105-109;105-109 anni;2005;2005;994.10395;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y105-109;105-109 anni;2006;2006;991.69862;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y105-109;105-109 anni;2007;2007;992.91428;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y105-109;105-109 anni;2008;2008;993.68711;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y105-109;105-109 anni;2009;2009;993.48132;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y105-109;105-109 anni;2010;2010;993.7505;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y105-109;105-109 anni;2011;2011;993.68461;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y105-109;105-109 anni;2012;2012;995.85349;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y105-109;105-109 anni;2013;2013;995.72723;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y105-109;105-109 anni;2014;2014;992.41839;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y105-109;105-109 anni;2015;2015;995.09357;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y105-109;105-109 anni;2016;2016;991.36185;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y105-109;105-109 anni;2017;2017;992.58809;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y105-109;105-109 anni;2018;2018;990.80461;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y105-109;105-109 anni;2019;2019;991.92519;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;1;maschi;Y105-109;105-109 anni;2020;2020;995.82305;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y105-109;105-109 anni;1974;1974;996.83625;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y105-109;105-109 anni;1975;1975;997.50502;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y105-109;105-109 anni;1976;1976;997.30835;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y105-109;105-109 anni;1977;1977;996.73983;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y105-109;105-109 anni;1978;1978;995.92672;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y105-109;105-109 anni;1979;1979;995.7933;;
IT;Italia;PROBDEATH;probabilità di morte (per 1.000) - qx;9;totale;Y105-109;105-109 anni;1980;1980;996.38864;;
